run_name,task_id,episode_idx,infer_id,route_type,accepted_prefix_len,chunk_exec_len,policy_time_gpu_sync_ms,policy_time_wall_ms,gpu_sync_before_after_used,sample_actions_ms,policy_time_ms,serve_time_ms,client_roundtrip_ms,timing_patch_stage,source
stage6_libero_goal_task1_seed7_n3,1,1,4,full,12,12,33.13119200174697,33.13119200174697,1,33.13119200174697,34.99716099759098,35.08140199846821,36.043542000697926,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,5,draft,12,12,8.161933998053428,8.161933998053428,1,8.161933998053428,10.735410993220285,10.85672299086582,12.97375400463352,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,6,draft,12,12,8.103572996333241,8.103572996333241,1,8.103572996333241,10.605739000311587,10.726381005952135,11.985463999735657,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,7,draft,12,12,8.082943000772502,8.082943000772502,1,8.082943000772502,10.553728003287688,10.673060001863632,12.695131001237314,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,0,full,12,12,32.81000799324829,32.81000799324829,1,32.81000799324829,35.126101996866055,35.239093005657196,37.124832000699826,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,1,draft,12,12,8.16009400296025,8.16009400296025,1,8.16009400296025,10.361237000324763,10.47584800835466,11.694209999404848,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,2,draft,12,12,8.080273000814486,8.080273000814486,1,8.080273000814486,10.530928004300222,10.648270006640814,12.069535005139187,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,3,draft,0,0,8.062303000770044,8.062303000770044,1,8.062303000770044,10.586298994894605,10.701489998609759,12.507008999818936,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,4,full,12,12,32.87497899873415,32.87497899873415,1,32.87497899873415,34.792598999047186,34.88755999569548,36.05377199710347,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,5,draft,12,12,8.106083994789515,8.106083994789515,1,8.106083994789515,10.454426999785937,10.57008899806533,12.32215700292727,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,6,draft,12,12,8.059843996306881,8.059843996306881,1,8.059843996306881,10.539688999415375,10.664820001693442,12.239436000527348,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,2,7,draft,12,12,8.093524003925268,8.093524003925268,1,8.093524003925268,10.181474994169548,10.297445995092858,11.79029099876061,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep002_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,0,full,12,12,4483.438201001263,4483.438201001263,1,4483.438201001263,4486.047496997344,4486.170997995941,4488.199778999842,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,1,draft,0,0,584.8616400035098,584.8616400035098,1,584.8616400035098,586.7412079969654,586.829799998668,588.8232009965577,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,2,full,12,12,32.693166998797096,32.693166998797096,1,32.693166998797096,34.134442001231946,34.19787200255087,35.27496400056407,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,3,draft,12,12,7.652308006072417,7.652308006072417,1,7.652308006072417,9.575039002811536,9.651580003264826,10.776971001178026,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,4,draft,12,12,7.578067998110782,7.578067998110782,1,7.578067998110782,9.333126996352803,9.41225699352799,10.62695900327526,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task2_seed7_n3,2,0,5,draft,12,12,7.792220996634569,7.792220996634569,1,7.792220996634569,9.860862002824433,9.99922300252365,10.963512999296654,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task2_seed7_n3/episodes/task02_ep000_put_the_wine_bottle_on_top_of_the_cabinet_success/infer.jsonl
