run_name,task_id,episode_idx,infer_id,route_type,accepted_prefix_len,chunk_exec_len,policy_time_ms,serve_time_ms,client_roundtrip_ms,sample_actions_ms
stage4_libero_goal_task1_seed7_n10,1,6,4,full,12,12,34.9345610011369,35.030360995733645,35.825601000397,33.08051200292539
stage4_libero_goal_task1_seed7_n10,1,6,5,draft,12,12,10.614529004669748,10.738001008576248,12.011004000669345,8.147633998305537
stage4_libero_goal_task1_seed7_n10,1,6,6,draft,12,12,10.348367002734449,10.474417998921126,11.746741998649668,8.080543993855827
stage4_libero_goal_task1_seed7_n10,1,6,7,draft,12,12,10.529348997806665,10.649999989254866,12.221656004840042,8.076513004198205
stage4_libero_goal_task1_seed7_n10,1,6,8,draft,0,0,10.626689996570349,10.750570996606257,12.223145997268148,8.056052996835206
stage4_libero_goal_task1_seed7_n10,1,6,9,full,12,12,34.585146997414995,34.6833479925408,35.484327003359795,32.738309004344046
stage4_libero_goal_task1_seed7_n10,1,7,0,full,12,12,35.54777799581643,35.676219005836174,37.536528005148284,33.20960400014883
stage4_libero_goal_task1_seed7_n10,1,7,1,draft,12,12,10.560259004705586,10.684170003514737,11.70673099841224,8.151845002430491
stage4_libero_goal_task1_seed7_n10,1,7,2,draft,0,0,10.544880002271384,10.667839997040574,11.87954300257843,8.10188399918843
stage4_libero_goal_task1_seed7_n10,1,7,3,full,12,12,35.26912399684079,35.36755599634489,36.06766300072195,33.204962994204834
stage4_libero_goal_task1_seed7_n10,1,7,4,draft,12,12,10.650199998053722,10.774650996609125,11.855263001052663,8.158423996064812
stage4_libero_goal_task1_seed7_n10,1,7,5,draft,12,12,10.325196999474429,10.44764799735276,11.445598996942863,8.055914004216902
stage4_libero_goal_task1_seed7_n10,1,7,6,draft,12,12,10.6228500008001,10.801231001096312,11.783081004978158,8.057863000431098
stage4_libero_goal_task1_seed7_n10,1,7,7,draft,0,0,11.140774993691593,11.266235989751294,12.278037000214681,8.051944001636002
stage4_libero_goal_task1_seed7_n10,1,7,8,full,12,12,35.25130399793852,35.35006600577617,36.084922998270486,33.26722400379367
stage4_libero_goal_task1_seed7_n10,1,8,0,full,12,12,34.89940100553213,34.994363006262574,36.41642700677039,32.83440000086557
stage4_libero_goal_task1_seed7_n10,1,8,1,draft,12,12,9.983043004467618,10.141184997337405,11.068653999245726,7.8824119991622865
stage4_libero_goal_task1_seed7_n10,1,8,2,draft,12,12,10.500809003133327,10.623990005115047,11.702900999807753,8.080982996034436
stage4_libero_goal_task1_seed7_n10,1,8,3,draft,0,0,10.681840998586267,10.806741003762,11.827051996078808,8.06019300216576
stage4_libero_goal_task1_seed7_n10,1,8,4,full,12,12,34.914790994662326,35.01192200201331,35.801700003503356,32.87903999444097
stage4_libero_goal_task1_seed7_n10,1,8,5,draft,12,12,9.567209002852906,9.687950005172752,10.769041000457946,7.659078997676261
stage4_libero_goal_task1_seed7_n10,1,8,6,draft,12,12,9.616418996301945,9.6972809988074,10.630320000927895,7.596338000439573
stage4_libero_goal_task1_seed7_n10,1,8,7,draft,12,12,12.401298998156562,12.48411900451174,13.278416998218745,10.700730999815278
stage4_libero_goal_task1_seed7_n10,1,8,8,draft,12,12,9.235396006260999,9.315556002547964,10.412138006358873,7.59162800386548
stage4_libero_goal_task1_seed7_n10,1,8,9,draft,0,0,9.530277995509095,9.610919987608213,10.505998994631227,7.571358000859618
stage4_libero_goal_task1_seed7_n10,1,8,10,full,12,12,34.1545440023765,34.21066400187556,34.860141000535805,32.807769006467424
stage4_libero_goal_task1_seed7_n10,1,9,0,full,12,12,34.59852800006047,34.683709003729746,36.47624800214544,32.781358997453935
stage4_libero_goal_task1_seed7_n10,1,9,1,draft,12,12,9.580158999597188,9.660499999881722,10.653329998604022,7.660269002371933
stage4_libero_goal_task1_seed7_n10,1,9,2,draft,12,12,9.590738998667803,9.67319100163877,10.526979000132997,7.725340001343284
stage4_libero_goal_task1_seed7_n10,1,9,3,draft,0,0,9.483507994445972,9.566298991558142,10.490458000276703,7.590818000608124
stage4_libero_goal_task1_seed7_n10,1,9,4,full,12,12,34.11160300311167,34.170393002568744,34.81756000110181,32.742608003900386
stage4_libero_goal_task1_seed7_n10,1,9,5,draft,12,12,9.533639000437688,9.615478993509896,10.45840800361475,7.668598998861853
stage4_libero_goal_task1_seed7_n10,1,9,6,draft,12,12,9.578748999047093,9.658870003477205,10.49594800133491,7.658119000552688
stage4_libero_goal_task1_seed7_n10,1,9,7,draft,12,12,9.5508790036547,9.66969000728568,10.666400004993193,7.595818002300803
stage4_libero_goal_task1_seed7_n10,1,9,8,draft,0,0,9.510069001407828,9.591360001650173,10.747621003247332,7.595909002702683
stage4_libero_goal_task1_seed7_n10,1,9,9,full,12,12,34.23016399756307,34.288224996998906,35.01960299763596,32.946750994597096
stage4_libero_goal_task2_seed7_n10,2,0,0,full,12,12,17088.11735600466,17088.251457003935,17090.19098799763,17085.25973700307
stage4_libero_goal_task2_seed7_n10,2,0,1,draft,12,12,3628.5573470013333,3628.68189800065,3629.7571989998687,3625.6805270022596
stage4_libero_goal_task2_seed7_n10,2,0,2,draft,0,0,9.290226000302937,9.370857005706057,10.156045005714986,7.595718001539353
stage4_libero_goal_task2_seed7_n10,2,0,3,full,12,12,34.09473200008506,34.15664400381502,34.71860900026513,32.705757999792695
stage4_libero_goal_task2_seed7_n10,2,0,4,draft,12,12,9.482138004386798,9.562329003529157,10.406207002233714,7.622628996614367
stage4_libero_goal_task2_seed7_n10,2,0,5,draft,12,12,10.091633994306903,10.208004991000053,11.205546004930511,7.7965000018593855
stage4_libero_goal_task2_seed7_n10,2,0,6,draft,12,12,10.668071001418866,10.787382001581136,12.117315003706608,8.054994003032334
stage4_libero_goal_task2_seed7_n10,2,0,7,draft,12,12,10.585888994683046,10.718249999627005,11.901373000000603,8.105134002107661
stage4_libero_goal_task2_seed7_n10,2,1,0,full,12,12,36.62270900531439,36.745940007676836,38.60966999491211,33.37825599737698
stage4_libero_goal_task2_seed7_n10,2,1,1,draft,12,12,10.763081001641694,10.8880429979763,12.151595998147968,8.159614000760484
stage4_libero_goal_task2_seed7_n10,2,1,2,draft,0,0,10.516939000808634,10.638990002917126,11.767741001676768,8.083622997219209
stage4_libero_goal_task2_seed7_n10,2,1,3,full,12,12,35.076022999419365,35.17398399708327,35.958521999418736,33.07787199446466
stage4_libero_goal_task2_seed7_n10,2,1,4,draft,12,12,10.092643999087159,10.191756002313923,11.055103997932747,7.889902000897564
stage4_libero_goal_task2_seed7_n10,2,1,5,draft,12,12,10.562048999418039,10.673910001059994,12.056344996381085,8.026262999919709
stage4_libero_goal_task2_seed7_n10,2,1,6,draft,12,12,24.475843005347997,24.59641500172438,26.12506999867037,8.058423998591024
stage4_libero_goal_task2_seed7_n10,2,1,7,draft,12,12,10.635970000294037,10.807641003339086,12.104034998628777,8.017103005840909
stage4_libero_goal_task2_seed7_n10,2,1,8,draft,0,0,10.822411997651216,10.944623994873837,12.411358002282213,8.027162999496795
stage4_libero_goal_task2_seed7_n10,2,1,9,full,12,12,35.53049699985422,35.622178998892196,36.504787000012584,33.42276599869365
stage4_libero_goal_task2_seed7_n10,2,2,0,full,12,12,35.01236199372215,35.106062998238485,36.48947799956659,33.08444199501537
stage4_libero_goal_task2_seed7_n10,2,2,1,draft,12,12,9.44889699894702,9.54128799639875,10.664389999874402,7.663869000680279
stage4_libero_goal_task2_seed7_n10,2,2,2,draft,0,0,9.518708000541665,9.59226000122726,10.53190899983747,7.538117999501992
stage4_libero_goal_task2_seed7_n10,2,2,3,full,12,12,34.17178300151136,34.24308401008602,34.97053200408118,32.70500800135778
stage4_libero_goal_task2_seed7_n10,2,2,4,draft,12,12,10.103854001499712,10.245685996778775,11.854272001073696,7.895492002717219
stage4_libero_goal_task2_seed7_n10,2,2,5,draft,12,12,10.583639996184502,10.72746099816868,11.914622999029234,8.061304004513659
stage4_libero_goal_task2_seed7_n10,2,2,6,draft,12,12,11.059494994697161,11.197455998626538,12.719712001853622,8.25727499614004
stage4_libero_goal_task2_seed7_n10,2,2,7,draft,12,12,11.100304996944033,11.235135993047152,12.50361900019925,8.187424995412584
stage4_libero_goal_task2_seed7_n10,2,2,8,draft,0,0,11.021513004379813,11.147895005706232,12.715190998278558,8.225065001170151
stage4_libero_goal_task2_seed7_n10,2,2,9,full,12,12,35.5754279953544,35.6942189973779,36.522528003843036,33.27197399630677
stage4_libero_goal_task2_seed7_n10,2,3,0,full,12,12,34.61720800260082,34.704659003182314,36.33924599853344,32.66486700158566
stage4_libero_goal_task2_seed7_n10,2,3,1,draft,12,12,9.310746005212422,9.397697009262629,10.543629003223032,7.637479000550229
stage4_libero_goal_task2_seed7_n10,2,3,2,draft,0,0,9.258265999960713,9.339576005004346,10.270305996527895,7.615839000209235
stage4_libero_goal_task2_seed7_n10,2,3,3,full,12,12,34.70773900335189,34.78888999961782,35.55717800190905,33.028420999471564
stage4_libero_goal_task2_seed7_n10,2,3,4,draft,12,12,9.502959001110867,9.596339004929177,10.87637300224742,7.668799000384752
stage4_libero_goal_task2_seed7_n10,2,3,5,draft,12,12,9.540399005345535,9.630269014451187,10.589570003503468,7.661529001779854
stage4_libero_goal_task2_seed7_n10,2,3,6,draft,12,12,9.731850994285196,9.830502000113484,11.358287003531586,7.620999000209849
stage4_libero_goal_task2_seed7_n10,2,3,7,draft,12,12,9.682280993729364,9.771460994670633,10.900423003477044,7.613328998559155
stage4_libero_goal_task2_seed7_n10,2,3,8,draft,0,0,9.986502998799551,10.128044996235985,11.648059997241944,7.60670899762772
stage4_libero_goal_task2_seed7_n10,2,3,9,full,12,12,34.440106006513815,34.52835700591095,35.66746899741702,32.82763899915153
stage4_libero_goal_task2_seed7_n10,2,4,0,full,12,12,34.58924800361274,34.69729900825769,36.39401600230485,32.72357899550116
stage4_libero_goal_task2_seed7_n10,2,4,1,draft,12,12,9.886113002721686,9.991892999096308,11.04647399915848,7.648629005416296
stage4_libero_goal_task2_seed7_n10,2,4,2,draft,0,0,10.698710997530725,10.81673199951183,11.68702999711968,8.051622993662022
stage4_libero_goal_task2_seed7_n10,2,4,3,full,12,12,36.31293500075117,36.40490700490773,37.10292399773607,34.30100499826949
stage4_libero_goal_task2_seed7_n10,2,4,4,draft,12,12,10.71170099748997,10.830111998075154,11.813702003564686,8.144675004587043
stage4_libero_goal_task2_seed7_n10,2,4,5,draft,12,12,10.666150999895763,10.790911001095083,12.077494997356553,8.061332999204751
stage4_libero_goal_task2_seed7_n10,2,4,6,draft,12,12,10.69312099571107,10.82569199934369,12.253936001798138,8.019961998797953
stage4_libero_goal_task2_seed7_n10,2,4,7,draft,12,12,10.622239999065641,10.745760991994757,12.031954996928107,8.055082995269913
stage4_libero_goal_task2_seed7_n10,2,4,8,draft,0,0,10.80274199921405,10.927442992397118,12.26445700012846,8.073293000052217
stage4_libero_goal_task2_seed7_n10,2,4,9,full,12,12,35.24943399679614,35.348705991054885,36.15760399407009,33.227494001039304
stage4_libero_goal_task2_seed7_n10,2,4,10,draft,12,12,10.579230001894757,10.702651008614339,11.929043001146056,8.162625003024004
stage4_libero_goal_task2_seed7_n10,2,4,11,draft,12,12,10.824391996720806,10.950493000564165,12.202975995023735,8.061562999500893
stage4_libero_goal_task2_seed7_n10,2,4,12,draft,12,12,10.685790999559686,10.828612001205329,11.907982996490318,8.136224998452235
stage4_libero_goal_task2_seed7_n10,2,4,13,draft,12,12,16.95117599592777,17.080456993426196,18.61545300198486,8.041052999033127
stage4_libero_goal_task2_seed7_n10,2,4,14,draft,12,12,10.220005999144632,10.341655994125176,11.52495000133058,8.050092998018954
stage4_libero_goal_task2_seed7_n10,2,4,15,draft,10,10,10.721891005232465,10.846982004295569,12.17206600267673,8.029852993786335
stage4_libero_goal_task2_seed7_n10,2,4,16,draft,12,12,10.5155389974243,10.63763999263756,12.057685002218932,8.090673996775877
stage4_libero_goal_task2_seed7_n10,2,4,17,draft,12,12,10.6683299964061,10.796342001412995,12.132425996242091,8.035503000428434
stage4_libero_goal_task2_seed7_n10,2,4,18,draft,12,12,10.619269996823277,10.739871999248862,11.89206300477963,8.043112997256685
stage4_libero_goal_task2_seed7_n10,2,4,19,draft,12,12,10.569709003902972,10.692361007386353,11.925143000553362,8.031552999455016
stage4_libero_goal_task2_seed7_n10,2,4,20,draft,12,12,10.567138997430447,10.687019996112213,11.909303000720683,8.032772995647974
stage4_libero_goal_task2_seed7_n10,2,4,21,draft,12,12,10.666650996427052,10.94791299692588,12.10574600554537,8.079693994659465
stage4_libero_goal_task2_seed7_n10,2,4,22,draft,12,12,10.668939998140559,10.788840998429805,12.008714002149645,8.020342997042462
stage4_libero_goal_task2_seed7_n10,2,4,23,draft,12,12,10.67448100366164,10.851122009626124,11.956274000112899,8.049132993619423
stage4_libero_goal_task2_seed7_n10,2,4,24,draft,12,12,10.510549000173341,10.64394000422908,11.825071997009218,8.108873997116461
stage4_libero_goal_task2_seed7_n10,2,4,25,draft,10,10,10.606428993924055,10.735770985775162,11.96307400095975,8.03295300283935
stage4_libero_goal_task2_seed7_n10,2,4,26,draft,9,9,10.540328999923076,10.675359990273137,12.096984995878302,8.078672995907255
stage4_libero_goal_task2_seed7_n10,2,4,27,draft,9,9,10.639859996445011,10.7726120040752,12.036904001433868,8.11713400617009
stage4_libero_goal_task2_seed7_n10,2,5,0,full,12,12,35.691869001311716,35.81716100597987,37.51822800404625,33.07830300036585
stage4_libero_goal_task2_seed7_n10,2,5,1,draft,12,12,10.695821001718286,10.8229730030871,11.982664000242949,8.158274002198596
stage4_libero_goal_task2_seed7_n10,2,5,2,draft,0,0,10.162565005884971,10.284717005561106,11.749442004656885,8.057313003519084
stage4_libero_goal_task2_seed7_n10,2,5,3,full,12,12,34.88379099871963,34.97435199824395,35.76814000552986,33.0283809962566
stage4_libero_goal_task2_seed7_n10,2,5,4,draft,12,12,10.688709997339174,10.81433200306492,11.977362999459729,8.16435399610782
stage4_libero_goal_task2_seed7_n10,2,5,5,draft,12,12,10.527058999286965,10.651670003426261,11.883672996191308,8.043023000936955
stage4_libero_goal_task2_seed7_n10,2,5,6,draft,12,12,10.540989002038259,10.663131004548632,11.871281996718608,8.061642998654861
stage4_libero_goal_task2_seed7_n10,2,5,7,draft,12,12,10.831681000126991,10.958071994537022,12.21328600513516,8.082243999524508
stage4_libero_goal_task2_seed7_n10,2,5,8,draft,12,12,24.858206998032983,24.97958900494268,26.121449998754542,8.096543999272399
stage4_libero_goal_task2_seed7_n10,2,5,9,draft,0,0,10.628099997120444,10.751231988251675,11.948122999456245,8.030422999581788
stage4_libero_goal_task2_seed7_n10,2,5,10,full,12,12,35.39325600286247,35.47715699824039,36.273356003221124,33.42548599903239
stage4_libero_goal_task2_seed7_n10,2,6,0,full,12,12,35.14186299435096,35.234504990512505,36.68753900274169,33.320734997687396
stage4_libero_goal_task2_seed7_n10,2,6,1,draft,12,12,9.402766998391598,9.481738001341,10.500678006792441,7.631079002749175
stage4_libero_goal_task2_seed7_n10,2,6,2,draft,12,12,9.38463700003922,9.469508004258387,10.428008004964795,7.574827999633271
stage4_libero_goal_task2_seed7_n10,2,6,3,draft,0,0,9.402667004906107,9.486478003964294,10.38663699728204,7.5805379965459
stage4_libero_goal_task2_seed7_n10,2,6,4,full,12,12,34.13843299495056,34.205493990157265,34.818120002455544,32.84225000243168
stage4_libero_goal_task2_seed7_n10,2,6,5,draft,12,12,9.41739699919708,9.499867999693379,10.413638003228698,7.62966900219908
stage4_libero_goal_task2_seed7_n10,2,6,6,draft,12,12,9.43415799702052,9.578998993674759,10.865491996810306,7.576028001494706
stage4_libero_goal_task2_seed7_n10,2,6,7,draft,12,12,9.265296001103707,9.377436996146571,10.392226999101695,7.569207999040373
stage4_libero_goal_task2_seed7_n10,2,6,8,draft,12,12,9.562658997310791,9.649788997194264,10.687941001378931,7.601707999128848
stage4_libero_goal_task2_seed7_n10,2,6,9,draft,0,0,9.388767000928055,9.465237999393139,10.505768994335085,7.572998001705855
stage4_libero_goal_task2_seed7_n10,2,6,10,full,12,12,34.40833599597681,34.466946992324665,35.14294399792561,33.04527200089069
stage4_libero_goal_task2_seed7_n10,2,7,0,full,12,12,34.598928003106266,34.714899004029576,36.352095994516276,32.72374800144462
stage4_libero_goal_task2_seed7_n10,2,7,1,draft,12,12,9.914783004205674,10.036834006314166,11.090893996879458,7.658739006728865
stage4_libero_goal_task2_seed7_n10,2,7,2,draft,0,0,9.964522992959246,10.073994992126245,11.189775999810081,7.818099998985417
stage4_libero_goal_task2_seed7_n10,2,7,3,full,12,12,35.21051400457509,35.302826006955,36.101282996241935,33.44951600593049
stage4_libero_goal_task2_seed7_n10,2,7,4,draft,12,12,10.271305996866431,10.37972799531417,11.355066999385599,7.912480999948457
stage4_libero_goal_task2_seed7_n10,2,7,5,draft,12,12,10.385186993516982,10.514018998946995,11.572479001188185,8.05589299852727
stage4_libero_goal_task2_seed7_n10,2,7,6,draft,12,12,10.396377998404205,10.519117997318972,11.48982800077647,8.045123002375476
stage4_libero_goal_task2_seed7_n10,2,7,7,draft,12,12,10.684610999305733,10.861321999982465,11.975834000622854,8.043702997383662
stage4_libero_goal_task2_seed7_n10,2,7,8,draft,0,0,10.615448998578358,10.739320998254698,11.955653993936721,8.020452994969673
stage4_libero_goal_task2_seed7_n10,2,7,9,full,12,12,34.95846199803054,35.04937200341374,35.836800998367835,32.89616999973077
stage4_libero_goal_task2_seed7_n10,2,8,0,full,12,12,35.91887200309429,36.04691300279228,37.73302999616135,33.02818100200966
stage4_libero_goal_task2_seed7_n10,2,8,1,draft,12,12,10.821811003552284,10.950213007163256,12.116506004531402,8.154924005793873
stage4_libero_goal_task2_seed7_n10,2,8,2,draft,0,0,10.76365100016119,10.890703000768553,11.973844004387502,8.052393000980373
stage4_libero_goal_task2_seed7_n10,2,8,3,full,12,12,35.17713400651701,35.27060500346124,36.0617030019057,33.30270400329027
stage4_libero_goal_task2_seed7_n10,2,8,4,draft,12,12,10.80224099860061,10.928312993200962,12.039913999615237,8.137834003719036
stage4_libero_goal_task2_seed7_n10,2,8,5,draft,12,12,10.898612999881152,11.030544999812264,12.610500998562202,8.232734995544888
stage4_libero_goal_task2_seed7_n10,2,8,6,draft,12,12,24.726395997276995,24.85295699443668,25.976837998314295,8.053453995671589
stage4_libero_goal_task2_seed7_n10,2,8,7,draft,12,12,10.455947995069437,10.58487898990279,11.974394001299515,8.048772993788589
stage4_libero_goal_task2_seed7_n10,2,8,8,draft,0,0,11.125274999358226,11.275427001237404,12.617811000382062,8.212804998038337
stage4_libero_goal_task2_seed7_n10,2,8,9,full,12,12,35.454597003990784,35.55029800190823,36.562857996614184,33.19071399891982
stage4_libero_goal_task2_seed7_n10,2,9,0,full,12,12,36.00593200098956,36.151763997622766,37.73200000432553,33.34510500280885
stage4_libero_goal_task2_seed7_n10,2,9,1,draft,12,12,10.508539002330508,10.635750004439615,11.70556099532405,8.122753999487031
stage4_libero_goal_task2_seed7_n10,2,9,2,draft,0,0,10.719101002905518,10.847602010471746,11.863162995723542,8.159215001796838
stage4_libero_goal_task2_seed7_n10,2,9,3,full,12,12,34.9164209983428,35.019432005356066,35.81976100394968,33.01898200152209
stage4_libero_goal_task2_seed7_n10,2,9,4,draft,12,12,10.700460006773937,10.824562006746419,11.823802000435535,8.167253996361978
stage4_libero_goal_task2_seed7_n10,2,9,5,draft,12,12,10.640450003847945,10.774622001918033,12.205936000100337,8.13410500268219
stage4_libero_goal_task2_seed7_n10,2,9,6,draft,12,12,10.36117799958447,10.482319004950114,11.637951000011526,8.028543001273647
stage4_libero_goal_task2_seed7_n10,2,9,7,draft,12,12,10.239675997581799,10.363426998083014,11.525999005243648,8.071983000263572
